STATUS,STATUS_zh,cEXT,cNEU,cAGR,cCON,cOPN
"finally caught up on sleep :D now off to rake more leaves and then lose sleep yet again while studying accounting - call me if ur bored, i'll be up late...",終於陷入睡眠狀態：D現在要耙了更多的葉子，然後在學習會計時再次失去睡眠 - 如果你厭倦了，我會遲到......,1,0,1,0,1
"ATTENTION EVERYONE!!! Vote for the short ""AFTER HOURS"" to support *PROPNAME* - our local Michigan talent and a wonderful person. Repost please!!! http:////www.thirteen.org//sites//reel13//category//vote//",關注大家!!!投票給短暫的“幾小時”來支持* Probname * - 我們當地的密歇根人才和一個美好的人。請！請!!! http:///www.thirteen.org/sites//reel13//category//vote//,1,0,1,0,1
is looking forward to eating his body weight tomorrow :),期待明天吃他的體重:),1,0,1,0,1
"Yesterday after school, I got bored and decided to go into the backyard and play with my slingshot. I didn't have any ammo, so I just used peanuts and shot them at trees. I decided to shoot at one really far away. Out of nowhere, a squirrel leaped out of a tree, intercepted the peanut, landed on another tree, ate the peanut, gave me what looked like a thumbs-up, and ran away. Ninja squirrel, you amaze me. MLIA.",昨天放學後，我感到無聊，決定進入後院，並用我的彈弓玩耍。我沒有任何彈藥，所以我剛用花生並在樹上射擊它們。我決定在很遠的地方拍攝。一隻松鼠跳出一棵樹，攔截了花生，落在另一棵樹上，吃了花生，給了我看起來像豎起大拇指，跑走了。忍者松鼠，你驚訝我。 MLIA。,1,0,1,0,1
"would love to sleep, but *PROPNAME* writes too damn well!!!",很樂意睡覺，但*普遍*寫得太好了！,1,0,1,0,1
is rather looking forward to the holidays because of his potential whereabouts during that...,由於他在此期間的潛力下落，相當期待假期......,1,0,1,0,1
gets overly excited when pressing the wrong buttons on the keyboard causes the discovery of a new shortcut :),在按下鍵盤上的錯誤按鈕時會過度興奮導致發現新快捷方式:),1,0,1,0,1
considers himself to be one of the luckiest men EVER!!! ^_^,認為自己是有史以來最幸運的人之一！ ^ _ ^,1,0,1,0,1
WOW!!! I just spent 20 minutes reading just this one strip... http:////xkcd.com//657//,哇！！！我剛花了20分鐘閱讀只是這個條帶...... http:////xkcd.com//657///,1,0,1,0,1
can't handle reading any more crap about Barbies and other competing brand dolls!!! This is ridiculous - the only thing making me feel a little more manly is the beer in my hand...,無法處理閱讀更多關於芭比娃娃和其他競爭品牌娃娃的垃圾！這是荒謬的 - 唯一讓我覺得有點愉快的是我手中的啤酒......,1,0,1,0,1
acquired 6 brothers and sisters today...,今天獲得了6兄弟和姐妹......,1,0,1,0,1
4 school days left until winter break!!! YAY!!!,4個上學日，直到冬季休息！耶！！！,1,0,1,0,1
will probably be up all night - feel free to txt or chat...,可能會在整晚都在努力 - 感覺是免費的txt或聊天......,1,0,1,0,1
"LMAO: (512): you kept spraying the cat with water and then telling it to ""man up"" when it cried",LMAO：（512）：你一直用水噴灑貓，然後在哭泣時告訴它“以人為本”,1,0,1,0,1
listening to some VERY odd combinations of music and blames the late hour for it...,聽一些非常奇怪的音樂組合，並責備它的後期......,1,0,1,0,1
wishes it was December 17th sooner :(,祝愿它是12月17日越早:(,1,0,1,0,1
cannot wait to pass out - too bad that's not gonna happen til friday night...,迫不及待地昏倒 - 太糟糕了，這不會發生直到星期五晚上......,1,0,1,0,1
"gonna be at the library til late, then at the Prez's house even later. txt or facebook if need anything - call if being killed...",將在圖書館遲到，然後在Prez的房子裡面甚至以後。 TXT或Facebook如果需要任何東西 - 如果被殺死，請致電......,1,0,1,0,1
"well.... expected returns are like ""oh, it's just you..."" but unexpected returns are like ""WHOA!!!""",好吧......預期的回報就像“哦，這只是你......”但出乎意料的回報就像“哇!!!”,1,0,1,0,1
can't believe how much food and beverages were consumed last night...,昨晚無法相信食物和飲料的消耗量......,1,0,1,0,1
SNOW!!!,雪！！！,1,0,1,0,1
stupid people are stupid and Beverly Hills Police is at it's best as usual... ( *PROPNAME* needs to call me!!!),愚蠢的人是愚蠢的，貝弗利山警察正如往常一樣 - （* Propname *需要打電話給我!!!）,1,0,1,0,1
EPIC:  Today while walking on campus I saw three people riding a motorized couch.  Random?  MLIA.,史詩般的：今天在校園裡散步時，我看到三人騎著一個機動的沙發。隨機的？ MLIA。,1,0,1,0,1
is excited for relaxing a little bit tonight :),很高興為今晚放鬆一點:),1,0,1,0,1
got home today. Up north was GREAT!!!,今天回家了。北方很棒！,1,0,1,0,1
can't wait til thursday... <3,不能等到星期四...... <3,1,0,1,0,1
"Happy New Year, Facebook denizens!!!",新年快樂，Facebook Denizens !!!,1,0,1,0,1
"apparently the mysterious ""*PROPNAME*"", who allegedly works for my company decided to order more stuff for me from some office supply company. I'm supposed to get 4 more packages tomorrow... hmmmm.... i almost have enough to build an epic fort!!!",顯然是神秘的“* PROPNAME *”，據稱為我的公司工作，決定從一些辦公用品公司為我訂購更多東西。明天我應該得到4個包裝......嗯......我幾乎有足夠的建造史詩堡！,1,0,1,0,1
MLIG!!!,米莉！,1,0,1,0,1
can't wait til thursday again... <3,不能再次等到星期四...... <3,1,0,1,0,1
being fancy is fun...,花哨很有趣......,1,0,1,0,1
OMG!!! THE SUN IS TOOOO LOUD!!!!!!!!,我的天啊！！！太陽太大了!!!!!!!!,1,0,1,0,1
second half of the day got snowed in - gonna take a nap and then be productive :),下半年的下半場下雪 - 要小睡一下，然後富有成效:),1,0,1,0,1
"just had the most amazing weekend: 3rd Dan test went well, everyone passed with flying colors. Valentine's day was spent well in the company of the best girlfriend in the world - *PROPNAME*. What more could I ask for? p.s. Thank you to everyone who could make it out to Novi to watch me test or to celebrate at the banquet afterward - it really means a lot to me.",剛滿面的周末最令人驚嘆：第三次測試進展順利，每個人都通過了飛行的顏色。情人節在世界上最好的女朋友的公司度過了很好的 - * Propname *。我還能要求什麼？ P.S.謝謝大家可以將它所能夠在Novi觀看我的測試或之后慶祝宴會 - 這對我來說真的意味著很多。,1,0,1,0,1
"just had the most amazing weekend: 3rd Dan test went well, everyone passed with flying colors. Valentine's day was spent well in the company of the best girlfriend in the world - *PROPNAME*. What more could I ask for?",剛滿面的周末最令人驚嘆：第三次測試進展順利，每個人都通過了飛行的顏色。情人節在世界上最好的女朋友的公司度過了很好的 - * Propname *。我還能要求什麼？,1,0,1,0,1
Back from vacation and tired,從度假和累了,1,1,0,1,1
Its a good night for fishing.,這是釣魚的好夜晚。,1,1,0,1,1
Damn close game on Monday. My Dolphins almost pulled it off!,該死的近距離比賽在星期一。我的海豚幾乎把它拉了下來！,1,1,0,1,1
"It was a close one! But a W is a W, GO DOLPHINS!",這是一個接近的！但是一個w是w，去海豚！,1,1,0,1,1
Sick as shit.,生病了。,1,1,0,1,1
HAPPY VETERANS DAY!!! Thank a veteran dammit!,快樂的退伍軍人日！謝謝一位資深人員！,1,1,0,1,1
How about thems steelers?,他們是誰的鋼人？,1,1,0,1,1
Done with Finals,完成決賽,1,1,0,1,1
Passed the PRAXIS,通過了praxis.,1,1,0,1,1
Nicel little test for *PROPNAME*!! Way to show them *PROPNAME* how to play PRO football!!,尼爾斯很少考試* Propname * !!向他們展示* propname *如何玩專業足球！,1,1,0,1,1
had a great day at church...,在教堂裡度過了美好的一天......,1,1,0,0,1
so not a day for work... good thing I'm working nights this week... :D,所以不是工作的一天......本週我工作的好事......：D,1,1,0,0,1
transformers watched....,變形金剛看了....,1,1,0,0,1
is living life one day at a time,是一天的生活生活,1,1,0,0,1
just watched an episode of locked up abroad... dont take your freedom for granted people... its a blessing...,只是看著國外鎖定的一集......不要把你的自由視為理所當然的人......它是一個祝福......,1,1,0,0,1
is going to die to self,將死於自我,1,1,0,0,1
"is happy for his gf. Congrats babe, I knew you could do it!!",對他的gf感到高興。恭喜寶貝，我知道你可以做到！,1,1,0,0,1
In contemplation mode...,在沉思模式中......,1,1,0,0,1
Jesus said to love others as you love yourself... So FIRST you have to love yourself!!,耶穌說，因為你愛自己......所以首先你必須愛自己！,1,1,0,0,1
is trying to fight it off,正試圖將它擊敗,1,1,0,0,1
is doing to die to self...,正在做待自己......,1,1,0,0,1
had a great weekend with her... we have to do that again babe...,和她一起度過了一個愉快的周末......我們必須再次這樣做寶貝......,1,1,0,0,1
is kinda having a rough morning... but its looking up...,有點早晨有一個艱難的早晨......但它抬頭......,1,1,0,0,1
is worn and battle weary... but i refuse to give up...,磨損和戰鬥疲倦......但我拒絕放棄......,1,1,0,0,1
Today is another day. You dont get better by making a right choice once. You get better by making the right choice... everyday... over and over again...,今天是另一天。通過做出正確的選擇，你不會變得更好。通過做出正確的選擇，你每天都會變得更好......一遍又一遍......,1,1,0,0,1
is learning... constantly,正在學習......不斷,1,1,0,0,1
first time in a long time... I feel like writing...,第一次在很長一段時間內......我覺得寫作......,1,1,0,0,1
is at an interesting stage in his life...,在他的生命中處於一個有趣的階段......,1,1,0,0,1
is sick.,生病了。,1,1,0,0,1
is...,是...,1,1,0,0,1
is etching closer to becoming stir crazy..,蝕刻更接近變得瘋狂..,1,1,0,0,1
is back home... sleepy but cant sleep just yet...,回到家裡......困倦，但睡不著覺......,1,1,0,0,1
needs to tie up loose ends...,需要擺放鬆散的目的......,1,1,0,0,1
is going to sleep... soon,要睡覺...很快,1,1,0,0,1
has had an interesting start to saturday,週六有一個有趣的開始,1,1,0,0,1
is transitioning,正在過渡,1,1,0,0,1
had a great night,過分愉快的夜晚,1,1,0,0,1
is going to spend some time with her...,會和她一起度過一段時間......,1,1,0,0,1
has tied up one loose end... feels lighter already,已經捆綁了一個鬆散的結局......感覺更輕,1,1,0,0,1
is still patiently waiting for 9,仍然耐心等待9,1,1,0,0,1
bye fb,再見FB.,1,1,0,0,1
is sick,生病了,1,1,0,0,1
After a slight rebuild... Betsy 2.0 lives to surf the net again!!,經過輕微的重建... Betsy 2.0生命再次沖浪網!!,1,1,0,0,1
Merry Christmas people!!!,聖誕快樂！,1,1,0,0,1
feels loved and appreciated...,感到被愛和讚賞......,1,1,0,0,1
had a wonderful night with family and friends... the night cap was wonderful though... WEEEEE!! I got my shirt!!!,與家人和朋友一起度過了一個美好的夜晚......夜晚的帽子很棒...... Weeeee !!我拿著我的襯衫！,1,1,0,0,1
is celebrating with her...,和她一起慶祝......,1,1,0,0,1
Celebrating 1 year...,慶祝1年......,1,1,0,0,1
is smiling,是微笑的,1,1,0,0,1
There can be no complaints from the Arsenal fans about today's results... wunna get wash off...,Arsenal粉絲們對今天的結果沒有抱怨...... Wunna洗掉......,1,1,0,0,1
"I have no excuses, least of all for God.  Like all tyrants, he is not worthy of the spit you would waste on negotiations.  The deal we have is infinitely simpler--i don't call him to account, and he extends me the same courtesy...",我沒有任何藉口，最少是上帝。像所有的暴君一樣，他不值得吐痰你會浪費談判。我們所擁有的交易是非常簡單的 - 我不稱他為帳戶，而且他的禮貌延伸了......,0,1,0,0,1
Back,後退,0,1,0,0,1
Rip open the diseased heart of a corporation and what spills out? -On people,RIP打開公司的患病的心臟，溢出了什麼？ - 人們,0,1,0,0,1
You're wicked overseer,你是邪惡的監督者,0,1,0,0,1
"""Keep government away from my medicare!""  As good a summary of American politics as one is likely to get these days.",“讓政府遠離我的醫療保險！”正如美國政治的摘要一樣，因為人們可能會得到這些日子。,0,1,0,0,1
Turn your lamp down low.,將燈泡降低。,0,1,0,0,1
HOLY. FUCK. http:////www.youtube.com//watch?v=yPJgZd7fRPs,聖。他媽的。 http:////www.youtube.com//watch?v=ypjgzd7frps.,0,1,0,0,1
"""What's brown and rhymes with Snoop?"" ""Dr. Dre?"" ""Fuck you, Carl.""",“棕色和噓聲是什麼？” “DRE博士？” “他媽的你，卡爾。”,0,1,0,0,1
"""We operate by consensus."" ""What if the Americans object?"" ""We don't operate.""",“我們通過協商一致。” “如果美國人對象怎麼辦？” “我們不操作。”,0,1,0,0,1
"The only fear I have, Is my failure to adhear his path",我唯一的恐懼是我未能吸引他的道路,0,1,0,0,1
"That, ladies and gentlemen, was a season opener.",那個女士和先生們，是一個季節開啟者。,0,1,0,0,1
Things that are irritating: Microsoft excel.,刺激的東西：微軟Excel。,0,1,0,0,1
