STATUS,STATUS_zh,cEXT,cNEU,cAGR,cCON,cOPN
"Rachel Green: There were times when it wasn't even me.(Chandler and Joey laughs, until they look at each other then recoil in horror.)Phoebe Buffay: That is so sweet, you guys. (hugs them)(Monica enters, wearing a walkman, so she doesn't hear what the others say)Phoebe, Ross, Rachel: Hey, Mon.Rachel Green: Mon, Ethan called again. Mon?All: (shouting) Mon!(Monica takes of her walkman)Monica Geller: What?Rachel Green: Ethan called again.Monica Geller: Oh.Ross Geller: Are you not seeing him anymore?Monica Geller: No. You know, sometimes just things doesn't work out.Chandler Bing: And this has nothing to do with the fact that he needs a note to get out of gym.(Monica stares at Rachel)Rachel Green: I, I didn't say any... I sw... I did not say anything, I swear. He stopped by.Joey Tribbiani: Listen, the next time you talk to him, can you ask him which one the strongest Power Ranger is?(Ross and Chandler laughs)Ross Geller: Oh, yeah.Monica Geller: Ha,ha, ha, oh my life is just so amusing. Could we drop it now?",雷切爾綠色：有時候它甚至沒有我。（錢德勒和喬伊笑了，直到他們互相看，然後在恐怖中反沖。）Phoebe Buffay：那是如此甜蜜，你們很甜蜜。 （擁抱他們）（莫妮卡進入，穿著一個人走路，所以她沒有聽到其他人說的）菲比，羅斯，雷切爾：嘿，孟謝綠色：週一，ethan再次打電話。星期一：（喊叫）Mon！（Monica帶走了她的Walkman）Monica Geller：什麼？雷切爾綠色：ethan再次打電話.Monica Geller：Oh.ross Geller：你不再見到他了嗎？Monica Geller：不知道，有時只是事物不起作用。漢德勒Bing：這與他需要一個紙條脫離健身房的事實無關。（莫妮卡盯著雷切爾）雷切爾綠色：我，我沒有說......我是......我沒有說什麼，我發誓。他停止了.joey tribbiani：聽，下次你和他說話，你能問他哪一個最強大的力量遊俠？（羅斯和錢德勒笑）羅斯蓋勒：哦，yeah.monica geller：哈，哈，哈，哦，我的生活就是如此有趣。我們現在可以放棄嗎？,1,1,1,0,1
"Chandler Bing: I Think last night was great. You know, the Karaoke thing. Tracy and I doing Ebony and Ivory.Phoebe Buffay: You were great. But they still made fun of you.Chandler Bing: What?Phoebe Buffay: You know, now you're more like, you know like, ""Mr. Caring Boss,"" ""Mr."", you know, ""I'm one of you, Boss,"" ""Mr., I wanna be your buddy, Boss Man Bing!""Chandler Bing: Then, I don't get it.Phoebe Buffay: Well, you know what Chandler? I think you've gotta face it. You're like, the guy in the big office, you know. You're the one that hires them, that fires them... They still say you're a great boss.Chandler Bing: They do?",錢德勒冰：我昨晚思考很棒。你知道，卡拉奧克的事情。特蕾西和我正在做烏木和象牙.Phoebe Buffay：你很棒。 you.Chandler兵，但他們仍然取得了樂趣：什麼菲比·布菲：你知道，現在你更喜歡，你知道就好，“先生愛心老闆”，“先生”，你知道的，“我是一個你，老闆，“”“先生，我想成為你的伙伴，老闆男人萌！”錢德勒Bing：那麼，我沒有得到它.Pphoebe Buffay：好吧，你知道什麼錢德勒？我想你必鬚麵對它。你知道，你就像是那個大型辦公室的傢伙。你是那個僱用他們的人，解僱它們......他們仍然說你是一個偉大的老闆。貝德勒冰：,1,0,1,0,0
"Rachel Green: (understands that Monica and Ethan wanna be alone) Hey, did you guys check out those new hand-dryers in the bathroom?Ross Geller: I thought that was just a rumour.Rachel Green: True story.Joey Tribbiani: They're here already?(Rachel, Ross and Ross go to the bathroom)Ethan: All right, look. I've gotta tell you something. I'm not 17. I only said so that you'd think I was cute and vunerable. I'm actually 30, I have a wife, I have a job, I'm your Congressman. Monica, this is ridiculous, we're great together. We can talk, we make each other laugh, and the sex. Oh, man, okay i have no frame of graft, but I thought that was great.Monica Geller: It was.Ethan: Then, what's the problem?Monica Geller: Ethan, it's um... it's icky.Ethan: Icky? You're actually gonna throw this away because it's icky?Monica Geller: This isn't easy for me either. I wish things were different, I... If you were a few years older, or if I was a few years younger, or if we lived in biblical times, I would really...",雷切爾綠色:(明白莫妮卡和埃蘭想獨自一人）嘿，你們是否在衛生間檢查那些新的手乾機？羅斯蓋勒：我認為這只是一個rumour.rachel綠色：真實的故事.joey tribbiani：他們'在這裡已經？（瑞秋，羅斯和羅斯去洗手間）Ethan：好的，看。我得告訴你一些事情。我不是17歲。我只說了你認為我很可愛和可憐。我實際上是30歲，我有一個妻子，我有一份工作，我是你的國會議員。莫妮卡，這是荒謬的，我們在一起。我們可以談談，我們互相笑，和性。哦，男人，好吧，我沒有嫁接的框架，但我以為這是偉大的..這是。迦勒：那是什麼問題？Monica Geller：ethan，它是嗯......這是icky.ethan：icky你實際上會把它扔掉，因為它是icky？monica geller：這也不容易。我希望事情有所不同，我......如果你年紀大了幾年，或者如果我還有幾年，或者如果我們住在聖經時代，我真的會......,1,0,1,0,1
"Rachel Green: (talking in her sleep) Oooooooooh. (Rachel strokes her hand over the pillow. Ross mimicks her silently) Oh, that's nice. Oh, oh. Huh, Ross!(Ross gets all excited and starts to dance on the coffee table, but slips allmost immediatly, and falls onto the couch. Rachel wakes up.)Rachel Green: Ross?Ross Geller: I'm here.Rachel Green: You are. Well, um... We, we, we were just... Wow!Ross Geller: What? (his beeper goes off) Great, now I'm having a baby.Rachel Green: What?Ross Geller: Ooh, Ooh.",雷切爾綠色:(談論她的睡眠）oooooooooh。 （雷切爾把她的手放在枕頭上。羅斯默默地模仿她）哦，這很好。哦，哦。呵呵，羅斯！（羅斯興奮地開始跳舞，但最直接地滑倒，然後落到沙發上。雷切爾醒來。）雷切爾綠色：羅斯？羅斯蓋勒：我來了。你是。好吧，嗯......我們，我們，我們只是......哇！羅斯蓋勒：什麼？ （他的蜂鳴器熄滅）很棒，現在我有一個baby.rachel綠色：什麼？羅斯蓋勒：哦，哦。,1,1,0,0,0
"Phoebe Buffay: (singing)Phoebe Buffay: They're tiny and chubby and so sweet to touch, and soon they'll grow up and resent you so much. Now they're yelling at you and you don't know why, you cry and you cry and you cry. And you cry and you cry and you cry...(Ross gives Phoebe a dollar.)Phoebe Buffay: Thanks, Ross.Ross Geller: Yeah. I'm paying you to stop.Phoebe Buffay: Ok.(A woman passes by, carrying newborn twins.)Phoebe Buffay: Oh, look, twins. Hi, guys. Oh, cute, cute.",Phoebe Buffay :(唱）Phoebe Buffay：他們微小而胖乎乎，很甜蜜地觸摸，很快就會成長並非常怨恨你。現在他們對你大吼大叫，你不知道為什麼，你哭泣，你哭了，你哭了。你哭了，你哭了，你哭了......（羅斯給菲比一美元。）Phoebe Buffay：謝謝，羅斯。羅斯蓋勒：是的。我正在向你付錢給你來停止。嗨，大家好。哦，可愛，可愛。,1,0,0,0,0
"Lydia: Mom, we've been through this. No, I'm not calling him. I don't care if it is his kid, the guy's a jerk. No, I'm not alone. Joey's here. (pause) What do you mean, Joey who? (covers the phone, to Joey) Joey who?Joey Tribbiani: Tribbiani.Lydia: Joey Tribbiani. Yes, ok. Hold on. (to Joey) She wants to talk to you. Take the phone.Joey Tribbiani: (takes phone) Hi, yeah, it's me. (Listens) Oh, no no no, we're just friends. (Listens) Yeah, I'm single. (Listens) 25. (Listens) An actor. (Listens) Hello?Lydia: She's not much of a phone person.Joey Tribbiani: Yeah, so, uh, so, uh, what's the deal with this father guy, I mean, if someone was havin' my baby somewhere, I'd wanna know about it, you know?Lydia: Hey, Knick fan, am I interested in your views on fatherhood? Uh, no.Joey Tribbiani: Ok, look, maybe I should just go.Lydia: Maybe you should.Joey Tribbiani: Good luck, and uh, take care, huh?(He leaves, but then returns a moment later.)Joey Tribbiani: You know what the Celtics problem is? They let the players run the team.",萊迪亞：媽媽，我們已經經歷了這一點。不，我不打電話給他。我不在乎是他的孩子，那傢伙是一個傑克。不，我並不孤單。喬伊在這裡。 （暫停）你是什麼意思，喬伊誰？ （涵蓋電話，到喬伊）喬伊？喬伊················伯尼亞：喬伊···伯迪亞：喬伊···········伯尼亞好的。堅持，稍等。 （喬伊）她想跟你說話。拿電話.joey tribbiani :(拿電話）嗨，是的，這是我。 （聽）哦，不，不，我們只是朋友。 （聽）是的，我是單身。 （聽）25。（聽）一個演員。 （聽）你好？Lydia：她不是一個電話人。Joey Tribbiani：是的，所以，呃，所以，呃，我的意思是，如果有人在某個地方居住，那麼我的意思是，我的意思是，我是什麼意思你想知道嗎，你知道嗎？萊迪亞：嘿，尼克·粉絲，我對父親的看法感興趣嗎？呃，No.Joey Tribbiani：好的，看，也許我應該只是去.Lydia：也許你應該。Joey Tribbiani：祝你好運，呃，小心，吧，然後稍後回報。）喬伊Tribbiani：你知道凱爾特問題問題是什麼嗎？他們讓球員們運行球隊。,1,0,1,1,1
"Ross Geller: Please. This is so your fault.Susan Bunch: How, how is this my fault?Ross Geller: Look, Carol never threw me out of a room before you came along.Susan Bunch: Yeah? Well, there's a lot of things Carol never did before I came along.Ross Geller: You tryin' to be clever? A funny lady?Susan Bunch: You know what your problem is? You're threatened by me.Ross Geller: Oh, I'm threatened by you?",羅斯蓋勒：拜託。這是你的錯了。我們如何，這是怎麼回事？羅斯蓋勒：看看，卡羅爾從來沒有在你來的房間里扔掉了我.Susan Bunch：是的，好吧，有很多東西在我來之前，卡羅爾從來沒有做過。羅斯蓋爾：你試著聰明？一個有趣的女士？蘇珊群：你知道你的問題是什麼？你受到了威脅的。戈爾：哦，我受到威脅的？,0,1,1,1,1
"Ross Geller: Please. This is so your fault.Susan Bunch: How, how is this my fault?Ross Geller: Look, Carol never threw me out of a room before you came along.Susan Bunch: Yeah? Well, there's a lot of things Carol never did before I came along.Ross Geller: You tryin' to be clever? A funny lady?Susan Bunch: You know what your problem is? You're threatened by me.Ross Geller: Oh, I'm threatened by you?",羅斯蓋勒：拜託。這是你的錯了。我們如何，這是怎麼回事？羅斯蓋勒：看看，卡羅爾從來沒有在你來的房間里扔掉了我.Susan Bunch：是的，好吧，有很多東西在我來之前，卡羅爾從來沒有做過。羅斯蓋爾：你試著聰明？一個有趣的女士？蘇珊群：你知道你的問題是什麼？你受到了威脅的。戈爾：哦，我受到威脅的？,1,1,1,1,1
"All: Push, push!Ross Geller: We're here!Carol Willick: (irked) Where have you been?Ross Geller: Long story, honey.",全部：推，推！羅斯蓋勒：我們在這裡！卡羅爾威里克:(令人厭煩）你去過哪裡？羅斯蓋勒：長篇故事，親愛的。,0,1,1,0,0
"Ross Geller: (thinking) How 'bout Ben?Susan Bunch: I like Ben.Carol Willick: Ben. Ben. Ben's good. How come you never mentioned Ben before?Ross Geller: We uh, we just cooked it up.Susan Bunch: That's what we were off doing.(Monica opens the door.)Monica Geller: Hi.Ross Geller: Hey.Monica Geller: Can we come in?(The whole gang enters.)",羅斯蓋勒:(思考）Bout Ben？Susan Bunch：我喜歡Ben.Carol Willick：Ben。本。本好。你怎麼從未提到Ben之前？Ross Geller：我們呃，我們剛剛煮熟了。我們只是煮熟了。我們可以進來嗎？（整個幫派進入。）,0,1,1,0,1
"Phoebe Buffay: Oh, look, he's got Ross's haircut!Rachel Green: Oh, let me see! (grabs picture) Oh, God, is he just the sweetest thing? You must just want to kiss him all over!(Ross is practically drooling over Rachel at this point.)Ross Geller: (quietly) That would be nice.(Chandler, annoyed with Ross's fawning, makes a 'pfft' noise.)Rachel Green: Pardon?Chandler Bing: Nothing, just a little extra air in my mouth. Pffft. Pffffffft. (walks over to where Joey is seated)(Joey is looking at his check.)Joey Tribbiani: Hey, Chan, can you help me out here? I promise I'll pay you back.Chandler Bing: Oh, yeah, right, OK... inlcuding the waffles last week, you now owe me... 17 jillion dollars.Joey Tribbiani: I will, really. I'll pay you back this time.Chandler Bing: (sigh)... And where's this money coming from? (gives money to Joey)Joey Tribbiani: Well... I'm helping out down at the N.Y.U. Med School with some... research.Ross Geller: (overhearing) What kind of research?Joey Tribbiani: Oh, just, y'know.... science.Ross Geller: Science. Yeah, I think I've heard of that. (everyone's interest is piqued, they all look over)",Phoebe Buffay：哦，看，他得到了羅斯的髮型！雷切爾綠色：哦，讓我看看！ （抓住圖片）哦，上帝，他只是最甜蜜的東西嗎？你必須只想親吻他！（羅斯在這一點上幾乎在rachel上流口水。）羅斯蓋勒:(悄然）這會很好。（錢德勒，用羅斯的誓言生氣，製作'Pfft'噪音。）rachel綠色：赦免？錢德勒Bing：沒什麼，我嘴裡只有一點額外的空氣。 PFFFT。 pffffffft。 （走到喬伊坐在哪裡）（喬伊正在看他的支票。）Joey Tribbiani：嘿，陳，你能幫我嗎？我保證我會付錢給你。哦，啊，是的，吧，好吧，上週inlcuding Waffles，你現在欠我...... 17吉利昂元.joey tribbiani：我會，真的。我會把你付錢給你.Chandler Bing :(嘆息）......這筆錢來自哪裡？ （給Joey捐款）Joey Tribbiani：嗯......我正在幫助N.Y.U. MED SCHOUL與一些...... RESOUSE.ROSS GELLER :(過於切割）什麼樣的研究？JOEY TRIBBIANI：哦，只是，y'know .... Science.ross Geller：科學。是的，我想我聽說過那個。 （每個人的興趣都有激情，他們都看起來）,0,0,0,1,1
